10.0	19.856667	45.833332	19.0	48.696667	5.9	88.15667	18.1	49.193333	6.0	90.0	6.0	40.0	4.4333334	38.49207	0.17364818	-0.9848077	-0.76604444	-0.64278764
10.0	20.033333	46.756668	19.0	48.49	5.8	88.36667	18.15	49.2	6.0	89.5	6.0	40.0	4.35	24.884962	0.13052619	-0.9914449	-0.7700362	-0.63800013
10.0	20.166666	47.22333	18.926666	48.156666	5.7266665	88.16	18.23	49.633335	6.0	89.0	6.0	40.0	4.266667	35.880924	0.087155744	-0.9961947	-0.7739981	-0.6331879
30.0	20.2	47.056667	18.89	47.963333	5.5266666	87.3	18.356667	50.02667	6.0	88.5	6.0	40.0	4.1833334	49.595306	0.043619387	-0.99904823	-0.7779299	-0.6283511
30.0	20.2	46.33	18.963333	48.63	5.3333335	86.76	18.533333	50.2	6.0	88.0	6.0	40.0	4.1	19.001759	7.204938e-12	-1.0	-0.7818315	-0.6234898
40.0	20.2	46.02667	19.033333	49.5	5.3333335	87.46333	18.666666	50.26	6.0	87.833336	6.0	40.0	4.0666666	38.87226	-0.043619387	-0.99904823	-0.7857027	-0.6186043
20.0	20.2	45.7225	19.175	49.9475	5.4666667	87.53	18.73	50.23	6.0	87.666664	6.0	40.0	4.0333333	46.73526	-0.087155744	-0.9961947	-0.78954333	-0.6136948
40.0	20.26	45.53	19.26	49.696667	5.5	86.956665	18.856667	50.29	6.0	87.5	6.0	40.0	4.0	10.607126	-0.13052619	-0.9914449	-0.7933533	-0.6087614
40.0	20.29	45.22333	19.323334	49.166668	5.56	86.56333	18.89	50.163334	6.0	87.333336	6.0	40.0	3.9666667	32.583687	-0.17364818	-0.9848077	-0.7971325	-0.6038044
40.0	20.356667	44.963333	19.39	48.426666	5.6233335	86.33	18.963333	50.03	6.0	87.166664	6.0	40.0	3.9333334	6.277755	-0.21643962	-0.976296	-0.80088073	-0.5988239
30.0	20.426666	44.76	19.39	48.193333	5.7633333	86.06333	19.0	49.76	6.0	87.0	6.0	40.0	3.9	13.361033	-0.25881904	-0.9659258	-0.8045978	-0.5938202
20.0	20.5	44.76	19.39	47.8	5.6566668	85.59	19.066668	49.7	5.9333334	87.166664	6.0	40.0	3.8666666	19.305704	-0.3007058	-0.95371693	-0.80828357	-0.5887934
30.0	20.533333	45.09	19.39	47.56	5.53	85.73	19.133333	49.633335	5.866667	87.333336	6.0	40.0	3.8333333	0.6695167	-0.34202015	-0.9396926	-0.811938	-0.5837437
20.0	20.666666	45.163334	19.39	47.5	5.4333334	86.32667	19.2	49.433334	5.8	87.5	6.0	40.0	3.8	19.119398	-0.38268343	-0.9238795	-0.8155609	-0.5786713
20.0	20.7	45.06	19.426666	47.993332	5.5	86.6	19.23	49.4	5.733333	87.666664	6.0	40.0	3.7666667	43.484543	-0.42261827	-0.9063078	-0.81915206	-0.57357645
20.0	20.7	44.933334	19.566668	48.466667	5.59	86.46667	19.29	49.326668	5.6666665	87.833336	6.0	40.0	3.7333333	17.01745	-0.4617486	-0.8870108	-0.8227114	-0.5684593
20.0	20.79	44.633335	19.666666	48.093334	5.59	86.325	19.29	49.163334	5.6	88.0	6.0	40.0	3.7	24.104006	-0.5	-0.8660254	-0.82623875	-0.56332004
20.0	20.79	44.36	19.6	47.5	5.6566668	86.22667	19.356667	49.03	5.65	87.833336	6.1666665	40.0	3.7166667	29.97829	-0.53729963	-0.8433914	-0.829734	-0.55815893
20.0	20.89	44.22333	19.696667	47.626667	5.8333335	85.76667	19.39	48.863335	5.7	87.666664	6.3333335	40.0	3.7333333	24.677065	-0.57357645	-0.81915206	-0.8331971	-0.55297613
30.0	20.963333	43.963333	20.096666	47.566666	5.9	85.03333	19.39	48.863335	5.75	87.5	6.5	40.0	3.75	9.31088	-0.6087614	-0.7933533	-0.8366278	-0.5477718
20.0	21.0	43.833332	20.596666	47.22333	6.0	84.12666	19.34	48.95	5.8	87.333336	6.6666665	40.0	3.7666667	41.368668	-0.64278764	-0.76604444	-0.8400259	-0.5425463
20.0	21.0	43.7	20.996666	47.03	6.0	84.06	19.29	49.23	5.85	87.166664	6.8333335	40.0	3.7833333	33.423336	-0.6755902	-0.7372773	-0.8433914	-0.53729963
20.0	21.0	43.59	21.166666	46.52667	5.9666667	84.79	19.356667	49.43	5.9	87.0	7.0	40.0	3.8	39.711994	-0.70710677	-0.70710677	-0.8467242	-0.5320321
20.0	21.0	43.59	21.033333	46.4	5.9	85.596664	19.39	49.89	5.8	87.833336	6.8333335	37.0	3.85	5.3971815	-0.7372773	-0.6755902	-0.85002404	-0.5267439
10.0	21.0	43.7	20.963333	46.433334	5.7633333	86.26	19.39	50.163334	5.7	88.666664	6.6666665	34.0	3.9	36.185547	-0.76604444	-0.64278764	-0.85329086	-0.5214352
20.0	20.926666	43.76	20.865	46.5675	5.6233335	86.59333	19.39	50.463333	5.6	89.5	6.5	31.0	3.95	20.56372	-0.7933533	-0.6087614	-0.8565245	-0.51610625
20.0	20.89	43.845	20.73	46.59	5.59	87.496666	19.39	50.72333	5.5	90.333336	6.3333335	28.0	4.0	41.047314	-0.81915206	-0.57357645	-0.85972494	-0.51075727
20.0	20.79	43.79	20.7	46.79	5.59	87.89667	19.39	50.963333	5.4	91.166664	6.1666665	25.0	4.05	32.35301	-0.8433914	-0.53729963	-0.8628919	-0.50538844
10.0	20.79	43.863335	20.633333	46.79	5.59	88.63333	19.39	51.163334	5.3	92.0	6.0	22.0	4.1	39.146637	-0.8660254	-0.5	-0.8660254	-0.5
20.0	20.7	44.0	20.566668	46.933334	5.53	89.026665	19.463333	51.5	5.266667	92.0	6.0	25.0	4.0666666	27.651815	-0.8870108	-0.4617486	-0.86912525	-0.4945921
20.0	20.633333	44.0	20.5	47.133335	5.53	89.4	19.39	51.56	5.233333	92.0	6.0	28.0	4.0333333	26.48598	-0.9063078	-0.42261827	-0.87219125	-0.489165
20.0	20.6	44.03	20.5	47.23	5.53	89.19334	19.39	51.86	5.2	92.0	6.0	31.0	4.0	39.46781	-0.9238795	-0.38268343	-0.8752234	-0.4837189
10.0	20.6	44.09	20.426666	47.23	5.4	89.4	19.39	52.0	5.1666665	92.0	6.0	34.0	3.9666667	1.1665602	-0.9396926	-0.34202015	-0.8782216	-0.478254
20.0	20.5	44.126667	20.46	47.36	5.2	88.99	19.356667	52.09	5.133333	92.0	6.0	37.0	3.9333334	23.861504	-0.95371693	-0.3007058	-0.8811856	-0.47277048
20.0	20.5	44.2	20.793333	47.56	4.866667	89.06333	19.29	52.163334	5.1	92.0	6.0	40.0	3.9	36.61569	-0.9659258	-0.25881904	-0.8841154	-0.46726862
20.0	20.39	44.2	21.263334	47.466667	4.9333334	91.16	19.29	52.5	5.116667	92.0	5.8333335	40.0	3.9166667	34.636578	-0.976296	-0.21643962	-0.8870108	-0.4617486
10.0	20.39	44.26	21.596666	47.4	5.0	91.433334	19.23	52.9	5.133333	92.0	5.6666665	40.0	3.9333334	23.880981	-0.9848077	-0.17364818	-0.88987184	-0.45621064
0.0	20.29	44.29	21.89	46.966667	4.866667	91.26	19.29	53.5	5.15	92.0	5.5	40.0	3.95	43.060474	-0.9914449	-0.13052619	-0.8926982	-0.45065498
0.0	20.23	44.29	21.823334	46.226665	4.7266665	91.59333	19.29	53.96	5.1666665	92.0	5.3333335	40.0	3.9666667	21.904856	-0.9961947	-0.087155744	-0.89548993	-0.44508177
0.0	20.2	44.4	21.666666	46.06	4.4666667	91.76	19.29	54.463333	5.1833334	92.0	5.1666665	40.0	3.9833333	12.239863	-0.99904823	-0.043619387	-0.8982468	-0.4394913
0.0	20.2	44.466667	21.533333	45.933334	4.3333335	91.76	19.2225	54.7225	5.2	92.0	5.0	40.0	4.0	3.5339525	-1.0	-9.7682825e-12	-0.90096885	-0.43388373
0.0	20.1	44.53	21.356667	45.9	4.1566668	91.833336	19.2	54.966667	5.133333	92.0	4.8333335	40.0	3.9333334	4.973308	-0.99904823	0.043619387	-0.9036559	-0.4282593
0.0	20.1	44.59	21.23	45.9	4.1566668	92.566666	19.2	54.966667	5.0666666	92.0	4.6666665	40.0	3.8666666	15.813585	-0.9961947	0.087155744	-0.9063078	-0.42261827
0.0	20.0	44.433334	21.066668	45.9	4.3333335	93.53	19.2	54.9	5.0	92.0	4.5	40.0	3.8	25.931713	-0.9914449	0.13052619	-0.90892446	-0.41696078
0.0	20.0	44.5	20.926666	45.9	4.3333335	93.32333	19.2	54.863335	4.9333334	92.0	4.3333335	40.0	3.7333333	33.100254	-0.9848077	0.17364818	-0.9115059	-0.4112871
0.0	20.0	44.5	20.745	45.9	4.19	93.12666	19.133333	54.79	4.866667	92.0	4.1666665	40.0	3.6666667	20.341509	-0.976296	0.21643962	-0.91405183	-0.40559745
0.0	19.89	44.59	20.666666	46.0	4.0633335	92.86667	19.2	54.9	4.8	92.0	4.0	40.0	3.6	45.643795	-0.9659258	0.25881904	-0.91656226	-0.39989203
0.0	19.823334	44.53	20.533333	46.0	3.8633332	92.96667	19.2	54.966667	4.8166666	92.166664	4.3333335	40.0	3.6333334	14.680169	-0.95371693	0.3007058	-0.9190371	-0.39417106
0.0	19.79	44.53	20.39	46.03	3.79	93.09333	19.2	55.09	4.8333335	92.333336	4.6666665	40.0	3.6666667	22.953287	-0.9396926	0.34202015	-0.9214762	-0.3884348
0.0	19.79	44.53	20.39	46.163334	3.895	94.045	19.2	55.03	4.85	92.5	5.0	40.0	3.7	16.619734	-0.9238795	0.38268343	-0.9238795	-0.38268343
0.0	19.76	44.59	20.29	46.2	4.19	94.65667	19.2	54.863335	4.866667	92.666664	5.3333335	40.0	3.7333333	32.54352	-0.9063078	0.42261827	-0.92624694	-0.3769172
0.0	19.7	44.59	20.23	46.26	4.2633333	94.79667	19.2	54.73	4.883333	92.833336	5.6666665	40.0	3.7666667	12.900839	-0.8870108	0.4617486	-0.9285784	-0.3711363
0.0	19.7	44.7	20.1	46.29	4.463333	95.03	19.1	54.56	4.9	93.0	6.0	40.0	3.8	23.927263	-0.8660254	0.5	-0.93087375	-0.36534104
0.0	19.633333	44.626667	20.033333	46.29	4.59	95.03	19.1	54.5	4.9166665	92.666664	5.8333335	40.0	3.7666667	38.315533	-0.8433914	0.53729963	-0.93313295	-0.35953152
0.0	19.6	44.59	20.0	46.4	4.7266665	94.86667	19.1	54.5	4.9333334	92.333336	5.6666665	40.0	3.7333333	4.2123456	-0.81915206	0.57357645	-0.93535584	-0.35370806
0.0	19.6	44.59	19.926666	46.466667	4.8	94.72667	19.1	54.5	4.95	92.0	5.5	40.0	3.7	43.766068	-0.7933533	0.6087614	-0.93754244	-0.34787086
0.0	19.566668	44.7	19.856667	46.466667	4.8	94.49333	19.1	54.4	4.9666667	91.666664	5.3333335	40.0	3.6666667	16.953648	-0.76604444	0.64278764	-0.9396926	-0.34202015
0.0	19.5	44.7	19.79	46.466667	4.8	94.22667	19.1	54.4	4.983333	91.333336	5.1666665	40.0	3.6333334	41.97202	-0.7372773	0.6755902	-0.94180626	-0.33615613
0.0	19.5	44.79	19.76	46.59	4.8	94.12666	19.1	54.29	5.0	91.0	5.0	40.0	3.6	17.334175	-0.70710677	0.70710677	-0.94388336	-0.33027905
0.0	19.426666	44.73	19.7	46.663334	4.8	94.0	19.1	54.23	4.983333	91.666664	4.8333335	40.0	3.6833334	16.688747	-0.6755902	0.7372773	-0.9459237	-0.32438916
0.0	19.39	44.73	19.666666	46.663334	4.7633333	93.56333	19.05	54.045	4.9666667	92.333336	4.6666665	40.0	3.7666667	23.817562	-0.64278764	0.76604444	-0.94792736	-0.31848666
0.0	19.39	44.79	19.6	46.59	4.7633333	94.02333	19.0	54.0	4.95	93.0	4.5	40.0	3.85	44.609917	-0.6087614	0.7933533	-0.94989413	-0.31257176
0.0	19.39	44.79	19.6	46.626667	4.8333335	94.72667	19.066668	54.0	4.9333334	93.666664	4.3333335	40.0	3.9333334	43.216972	-0.57357645	0.81915206	-0.95182407	-0.30664474
0.0	19.39	44.79	19.6	46.7	4.8333335	95.0	19.1	53.9	4.9166665	94.333336	4.1666665	40.0	4.016667	19.499477	-0.53729963	0.8433914	-0.95371693	-0.3007058
0.0	19.29	44.9	19.5	46.7	4.9	95.53	19.033333	53.826668	4.9	95.0	4.0	40.0	4.1	38.866035	-0.5	0.8660254	-0.9555728	-0.29475516
10.0	19.29	44.925	19.5	46.7	4.9975	95.82	19.0	53.79	4.9333334	94.666664	4.1666665	38.166668	4.1	48.0309	-0.4617486	0.8870108	-0.95739156	-0.2887931
0.0	19.29	45.0	19.426666	46.7	5.09	96.03	19.0	53.79	4.9666667	94.333336	4.3333335	36.333332	4.1	21.732975	-0.42261827	0.9063078	-0.9591731	-0.2828198
0.0	19.29	45.126667	19.39	46.7	5.0	95.9	19.0	53.76	5.0	94.0	4.5	34.5	4.1	35.625732	-0.38268343	0.9238795	-0.9609173	-0.2768355
10.0	19.218	45.2	19.39	46.7	5.0	95.96667	19.0	53.7	5.0333333	93.666664	4.6666665	32.666668	4.1	19.999718	-0.34202015	0.9396926	-0.96262425	-0.27084047
0.0	19.2	45.245	19.29	46.79	4.9666667	95.933334	19.0	53.875	5.0666666	93.333336	4.8333335	30.833334	4.1	16.267607	-0.3007058	0.95371693	-0.9642938	-0.2648349
10.0	19.2	45.363335	19.29	46.79	4.9	95.933334	19.0	54.0	5.1	93.0	5.0	29.0	4.1	37.85436	-0.25881904	0.9659258	-0.9659258	-0.25881904
10.0	19.2	45.4	19.29	46.79	4.9333334	96.09	19.0	54.06	5.1	92.666664	5.0	30.833334	4.05	10.134613	-0.21643962	0.976296	-0.96752036	-0.25279313
20.0	19.2	45.326668	19.29	46.59667	4.9333334	96.09	18.926666	53.8	5.1	92.333336	5.0	32.666668	4.0	35.55606	-0.17364818	0.9848077	-0.9690773	-0.2467574
20.0	19.175	45.195	19.26	46.296665	5.0	96.09	18.9725	53.15	5.1	92.0	5.0	34.5	3.95	6.084596	-0.13052619	0.9914449	-0.97059655	-0.24071208
20.0	19.1	45.03	19.2	46.09	5.0	96.09	18.89	52.8	5.1	91.666664	5.0	36.333332	3.9	12.2744255	-0.087155744	0.9961947	-0.97207814	-0.2346574
30.0	19.1	45.0	19.166666	45.966667	5.0	96.09	18.856667	52.363335	5.1	91.333336	5.0	38.166668	3.85	7.165219	-0.043619387	0.99904823	-0.97352195	-0.2285936
20.0	19.1	45.0	19.166666	45.9	5.06	96.15667	18.79	51.963333	5.1	91.0	5.0	40.0	3.8	11.981471	-1.2331626e-11	1.0	-0.9749279	-0.22252093
30.0	19.066668	45.06	19.2	45.76	5.09	96.026665	18.79	51.633335	5.05	91.0	5.0	40.0	3.7333333	2.946719	0.043619387	0.99904823	-0.976296	-0.21643962
10.0	19.022223	45.044445	19.2	45.626667	5.09	95.76	18.79	51.395	5.0	91.0	5.0	40.0	3.6666667	32.114414	0.087155744	0.9961947	-0.97762614	-0.21034989
0.0	19.1	45.2	19.1	45.52667	5.0	95.456665	18.7	51.045	4.95	91.0	5.0	40.0	3.6	43.81346	0.13052619	0.9914449	-0.9789184	-0.20425197
0.0	19.033333	45.126667	19.1	45.4	4.7933335	94.79	18.7	50.76	4.9	91.0	5.0	40.0	3.5333333	38.945732	0.17364818	0.9848077	-0.9801725	-0.19814615
0.0	19.0	45.09	19.1	45.363335	4.4666667	94.19334	18.7	50.645	4.85	91.0	5.0	40.0	3.4666667	39.86544	0.21643962	0.976296	-0.98138857	-0.1920326
0.0	19.0	45.03	19.1	45.23	4.2975	94.45	18.7	50.42	4.8	91.0	5.0	40.0	3.4	22.763723	0.25881904	0.9659258	-0.9825665	-0.18591161
0.0	19.0	44.966667	19.1	45.09	4.0633335	94.19334	18.633333	50.156666	4.883333	91.0	5.0	38.166668	3.4833333	20.504204	0.3007058	0.95371693	-0.98370624	-0.17978339
0.0	19.0	44.826668	19.1	44.966667	4.03	94.666664	18.666666	50.02667	4.9666667	91.0	5.0	36.333332	3.5666666	40.54351	0.34202015	0.9396926	-0.9848077	-0.17364818
0.0	19.0	44.645	19.033333	44.766666	4.09	95.0	18.6	49.826668	5.05	91.0	5.0	34.5	3.65	30.246664	0.38268343	0.9238795	-0.985871	-0.16750622
0.0	18.963333	44.56	19.0	44.663334	4.1233335	95.39667	18.6	49.663334	5.133333	91.0	5.0	32.666668	3.7333333	32.736195	0.42261827	0.9063078	-0.986896	-0.16135776
0.0	18.963333	44.433334	19.066668	44.59	4.2633333	95.79667	18.6	49.59	5.2166667	91.0	5.0	30.833334	3.8166666	17.659864	0.4617486	0.8870108	-0.9878826	-0.15520303
0.0	18.89	44.29	19.1	44.693333	4.463333	96.26	18.6	49.466667	5.3	91.0	5.0	29.0	3.9	13.513007	0.5	0.8660254	-0.9888308	-0.14904226
0.0	18.89	44.23	19.166666	45.02667	4.73	96.46667	18.533333	49.4	5.483333	90.166664	5.0	30.833334	3.95	49.634205	0.53729963	0.8433914	-0.9897406	-0.14287572
0.0	18.926666	44.23	19.36	45.36	5.03	96.56	18.5	49.26	5.6666665	89.333336	5.0	32.666668	4.0	31.674664	0.57357645	0.81915206	-0.990612	-0.13670361
10.0	19.0	44.363335	19.693333	45.56	5.1566668	96.5	18.5	49.2	5.85	88.5	5.0	34.5	4.05	10.660407	0.6087614	0.7933533	-0.9914449	-0.13052619
0.0	19.033333	44.566666	20.0	45.133335	5.3333335	96.56	18.5	49.09	6.0333333	87.666664	5.0	36.333332	4.1	6.4686174	0.64278764	0.76604444	-0.9922392	-0.12434371
0.0	19.033333	44.566666	20.066668	44.86	5.4	96.293335	18.5	49.09	6.2166667	86.833336	5.0	38.166668	4.15	23.905901	0.6755902	0.7372773	-0.992995	-0.11815639
0.0	19.033333	44.5	20.133333	44.7	5.53	96.19	18.5	49.0	6.4	86.0	5.0	40.0	4.2	46.203724	0.70710677	0.70710677	-0.9937122	-0.11196448
0.0	19.1	44.5	20.2	44.626667	5.7966666	96.19	18.5	48.933334	6.5	85.166664	5.3333335	38.0	4.1666665	29.938047	0.7372773	0.6755902	-0.9943908	-0.10576822
0.0	19.1	44.466667	20.2	44.59	5.8333335	95.02333	18.426666	48.59	6.6	84.333336	5.6666665	36.0	4.133333	48.808537	0.76604444	0.64278764	-0.99503076	-0.099567845
0.0	19.1	44.4	20.133333	44.463333	5.9666667	94.56333	18.5	48.463333	6.7	83.5	6.0	34.0	4.1	36.589626	0.7933533	0.6087614	-0.99563205	-0.093363605
0.0	19.1	44.29	20.1	44.163334	6.245	93.745	18.5	48.19	6.8	82.666664	6.3333335	32.0	4.0666666	17.836346	0.81915206	0.57357645	-0.9961947	-0.087155744
0.0	19.15	44.245	20.1	44.03	6.4333334	91.23	18.5	47.966667	6.9	81.833336	6.6666665	30.0	4.0333333	21.573685	0.8433914	0.53729963	-0.9967186	-0.08094449
0.0	19.2	44.2	20.033333	43.9	6.5	88.89667	18.566668	47.826668	7.0	81.0	7.0	28.0	4.0	7.4105783	0.8660254	0.5	-0.9972038	-0.07473009
0.0	19.2	44.126667	20.033333	43.693333	6.59	85.46333	18.566668	47.59	7.0833335	80.666664	7.0	30.0	4.016667	0.65387875	0.8870108	0.4617486	-0.99765027	-0.06851279
0.0	19.2	43.9	20.0	43.845	6.6566668	84.39667	18.55	47.545	7.1666665	80.333336	7.0	32.0	4.0333333	35.778305	0.9063078	0.42261827	-0.9980579	-0.06229283
0.0	19.2	43.9	20.0	43.826668	6.9333334	83.1	18.6	47.352222	7.25	80.0	7.0	34.0	4.05	5.1592116	0.9238795	0.38268343	-0.9984268	-0.056070447
0.0	19.2	43.856	20.0	43.966667	7.1266665	82.89333	18.6	47.2	7.3333335	79.666664	7.0	36.0	4.0666666	22.314217	0.9396926	0.34202015	-0.99875695	-0.049845885
0.0	19.2	43.7	19.89	44.09	7.4333334	82.333336	18.5	47.2	7.4166665	79.333336	7.0	38.0	4.0833335	32.00505	0.95371693	0.3007058	-0.99904823	-0.043619387
0.0	19.2	43.76	19.89	44.163334	7.5	81.0	18.5	47.126667	7.5	79.0	7.0	40.0	4.1	49.59193	0.9659258	0.25881904	-0.9993007	-0.037391193
0.0	19.1	43.8175	19.856667	44.16	7.4	80.36	18.5	47.23	7.4166665	79.333336	7.1666665	40.0	4.0666666	24.779678	0.976296	0.21643962	-0.99951434	-0.031161549
0.0	19.1	43.838123	19.856667	44.02667	7.4666667	80.36	18.5	47.29	7.3333335	79.666664	7.3333335	40.0	4.0333333	24.217476	0.9848077	0.17364818	-0.99968916	-0.024930691
0.0	19.1	43.745	19.79	43.863335	7.6566668	78.79	18.5	47.33	7.25	80.0	7.5	40.0	4.0	8.672116	0.9914449	0.13052619	-0.9998252	-0.018698866
0.0	19.1	43.595554	19.73	43.53	7.53	78.19	18.5	47.2825	7.1666665	80.333336	7.6666665	40.0	3.9666667	37.741047	0.9961947	0.087155744	-0.9999223	-0.012466314
0.0	19.1	43.488888	19.7	43.5	7.6233335	78.73	18.5	47.137142	7.0833335	80.666664	7.8333335	40.0	3.9333334	22.694775	0.99904823	0.043619387	-0.99998057	-0.006233278
0.0	19.1	43.425	19.7	43.5	7.69	77.19666	18.5	47.011333	7.0	81.0	8.0	40.0	3.9	25.558489	1.0	3.4305534e-13	-1.0	-5.6871917e-13
0.0	19.1	43.334	19.7	43.466667	7.56	76.32333	18.5	46.916668	6.983333	80.166664	7.5	40.0	3.7333333	10.377255	0.99904823	-0.043619387	-0.99998057	0.006233278
0.0	19.1	43.29	19.7	43.4	7.4333334	76.46333	18.5	46.863335	6.9666667	79.333336	7.0	40.0	3.5666666	11.432907	0.9961947	-0.087155744	-0.9999223	0.012466314
0.0	19.1	43.29	19.6	43.2	7.295	77.4	18.5	46.79	6.95	78.5	6.5	40.0	3.4	29.7856	0.9914449	-0.13052619	-0.9998252	0.018698866
0.0	19.033333	43.23	19.6	43.126667	6.9	77.63333	18.5	47.0	6.9333334	77.666664	6.0	40.0	3.2333333	28.74361	0.9848077	-0.17364818	-0.99968916	0.024930691
0.0	19.0	43.2	19.566668	43.06	6.9666667	78.82667	18.426666	46.933334	6.9166665	76.833336	5.5	40.0	3.0666666	3.853219	0.976296	-0.21643962	-0.99951434	0.031161549
0.0	19.0	43.126667	19.5	43.0	6.9666667	79.49	18.463333	47.0	6.9	76.0	5.0	40.0	2.9	1.777029	0.9659258	-0.25881904	-0.9993007	0.037391193
0.0	19.0	43.09	19.463333	43.06	6.8333335	78.75667	18.39	47.0	6.8	77.0	4.8333335	40.0	3.0	32.139774	0.95371693	-0.3007058	-0.99904823	0.043619387
0.0	18.926666	43.09	19.39	43.0	6.366667	79.06	18.39	46.9	6.7	78.0	4.6666665	40.0	3.1	46.43076	0.9396926	-0.34202015	-0.99875695	0.049845885
0.0	19.033333	43.06	19.445	43.145	6.4333334	82.53333	18.4975	46.6725	6.6	79.0	4.5	40.0	3.2	29.904621	0.9238795	-0.38268343	-0.9984268	0.056070447
0.0	19.1	43.0	19.533333	43.163334	6.9333334	81.026665	18.666666	46.53	6.5	80.0	4.3333335	40.0	3.3	28.045038	0.9063078	-0.42261827	-0.9980579	0.06229283
0.0	19.133333	42.863335	19.6	43.03	7.0	76.833336	18.79	46.22333	6.4	81.0	4.1666665	40.0	3.4	26.301386	0.8870108	-0.4617486	-0.99765027	0.06851279
0.0	19.2	42.715	19.6	42.863335	6.9333334	75.13333	18.79	45.980835	6.3	82.0	4.0	40.0	3.5	49.25476	0.8660254	-0.5	-0.9972038	0.07473009
0.0	19.136364	42.65	19.533333	42.79	6.7266665	75.333336	18.78	45.88778	6.3333335	80.833336	4.5	38.166668	3.3	25.382092	0.8433914	-0.53729963	-0.9967186	0.08094449
0.0	19.13	42.59	19.39	42.59	6.5266666	73.76	18.716364	45.81	6.366667	79.666664	5.0	36.333332	3.1	34.139404	0.81915206	-0.57357645	-0.9961947	0.087155744
0.0	19.1	42.59	19.39	42.59	6.3333335	73.5	18.7	45.79	6.4	78.5	5.5	34.5	2.9	30.07706	0.7933533	-0.6087614	-0.99563205	0.093363605
0.0	19.0375	42.53375	19.29	42.59	6.1233335	75.7	18.7	45.724545	6.4333334	77.333336	6.0	32.666668	2.7	11.943434	0.76604444	-0.64278764	-0.99503076	0.099567845
0.0	19.007692	42.43	19.29	42.59	6.19	76.36667	18.63125	45.711876	6.4666667	76.166664	6.5	30.833334	2.5	12.908297	0.7372773	-0.6755902	-0.9943908	0.10576822
0.0	19.0	42.418182	19.26	42.56	6.1566668	76.89333	18.6	45.79	6.5	75.0	7.0	29.0	2.3	36.46548	0.70710677	-0.70710677	-0.9937122	0.11196448
10.0	19.0	42.433334	19.2	42.56	6.09	77.56	18.6	45.808334	6.3166666	76.666664	7.0	30.833334	2.4333334	22.628542	0.6755902	-0.7372773	-0.992995	0.11815639
20.0	18.99	42.471817	19.2	42.626667	6.09	77.995	18.6	45.9	6.133333	78.333336	7.0	32.666668	2.5666666	8.756338	0.64278764	-0.76604444	-0.9922392	0.12434371
20.0	18.902222	42.58	19.2	42.76	6.06	78.7	18.536364	46.0	5.95	80.0	7.0	34.5	2.7	37.334915	0.6087614	-0.7933533	-0.9914449	0.13052619
