<<<<<<< HEAD
20.1	43.433334	19.89	44.79	17.6	51.0	18.375713	38.0	17.2	43.53	744.05	30.07706
20.066668	42.833332	19.79	44.7	17.6	50.9	18.13889	37.905556	17.1	43.26	744.2	36.46548
20.033333	43.496666	19.823334	44.59	17.6	50.73	18.018183	38.057274	17.1	43.0	744.45	37.334915
20.0	43.9	19.79	44.466667	17.6	50.745	18.133333	39.326668	17.0	42.863335	744.7	30.732248
20.033333	44.0	19.79	44.4	17.5	51.0	18.2	39.26	17.0	42.7	744.85	22.656572
20.1	44.126667	19.79	44.09	17.5	51.09	18.1	39.09	17.0	42.79	745.0	26.48153
20.1	43.9	19.79	44.2	17.5	51.0	17.963333	39.0	16.89	42.79	745.1	10.634976
20.1	43.73	19.79	44.29	17.5	50.9	17.89	39.0	16.89	42.9	745.2	22.311766
20.0	43.145	19.79	44.29	17.5	50.79	17.79	38.9	16.89	42.845	745.55	20.65621
19.89	42.863335	19.79	44.29	17.39	50.53	17.73	39.0	16.89	42.9	745.9	36.1863
19.823334	42.626667	19.79	44.163334	17.39	50.4	17.7	39.0	16.89	42.826668	746.05	42.030727
19.76	42.76	19.7	44.06	17.39	50.29	17.78	39.689445	16.89	43.196667	746.2	19.024694
19.633333	42.626667	19.73	44.29	17.39	50.466667	17.89	40.93778	16.89	44.66	746.4	37.053932
19.6	43.0	19.79	44.5	17.356667	50.79	17.84625	41.44125	17.0	45.7	746.6	14.686508
19.5	43.09	19.79	44.59	17.29	51.09	17.79	41.93889	17.0	46.163334	747.0	25.166975
19.426666	43.2	19.89	44.9	17.29	51.4	17.84	42.495	17.0	46.663334	747.4	37.90515
19.39	43.29	19.89	44.79	17.29	51.59	17.89	43.156	17.0	47.126667	747.8	27.38233
19.323334	43.466667	19.79	44.7	17.29	51.7	17.89	43.59	17.0	47.56	748.2	5.0436563
19.29	43.59	19.856667	44.863335	17.29	51.9	17.89	43.86222	17.0	48.156666	748.55	29.528658
19.29	43.76	19.89	44.9	17.29	52.0	17.979376	44.679375	17.033333	48.79	748.9	15.898184
19.2	43.79	19.89	45.0	17.26	52.09	18.0	44.69389	17.1	49.23	749.45	10.932264
19.1	43.933334	19.89	45.03	17.2	52.163334	18.0	44.714443	17.1	49.53	750.0	9.058416
19.1	44.0	19.89	45.0	17.2	52.29	18.061111	44.794445	17.1	49.663334	750.6	6.457843
19.033333	44.03	19.79	45.0	17.2	52.433334	18.0	44.669445	17.1	49.79	751.2	48.070496
19.0	44.09	19.89	45.06	17.2	52.5	18.0	44.781113	17.2	49.9	751.55	47.39832
18.963333	44.2	19.89	45.06	17.2	52.59	18.0125	44.891876	17.2	50.0	751.9	32.478973
18.89	44.2	19.963333	45.09	17.166666	52.7	18.0	44.945454	17.2	50.2	752.35	16.99896
18.89	44.29	19.926666	45.03	17.166666	52.79	18.005556	45.301666	17.2	50.26	752.8	16.108402
18.89	45.03	19.73	44.626667	17.166666	53.323334	18.071428	45.525715	17.2	50.29	753.35	25.547985
18.89	45.0	19.6	44.22333	18.966667	83.52333	18.1	46.263332	17.2	50.4	753.9	20.892813
18.79	44.59	19.5	43.966667	18.89	63.09	17.945	44.295	17.2	49.6	754.1	6.572116
18.79	44.23	19.5	43.9	18.356667	57.8	17.89	42.514	17.1	48.463333	754.3	19.503946
18.79	43.9	19.426666	43.766666	18.2	55.8	17.76	41.43	17.1	47.4	754.75	27.745031
18.856667	44.06	19.39	43.59	18.29	56.666668	17.7	40.826668	17.0	46.42	755.2	15.322163
19.1	44.5	19.5	43.7	18.133333	55.73	17.856667	42.266666	17.0	45.73	755.55	7.130204
19.2	44.06	19.39	43.59	18.0	54.69	17.7	41.93	17.1	46.3	755.9	21.43752
19.2	44.163334	19.5	43.826668	17.89	54.333332	17.6	41.03	17.1	46.86	756.3	47.147854
19.29	45.163334	19.5	44.0	17.79	53.9	17.566668	40.26	17.0	45.863335	756.7	23.533924
19.29	45.126667	19.323334	43.4	17.73	53.363335	17.5	39.933334	16.89	45.266666	756.95	5.4403157
19.2	44.9	19.39	43.93	17.7	52.826668	17.5	39.466667	16.89	44.22333	757.2	18.643335
19.2	43.12	19.39	43.59	17.6	52.22333	17.5	38.863335	16.89	43.333332	757.45	15.857234
19.1	42.266666	19.29	43.26	17.6	51.626667	17.426666	38.463333	16.89	42.73	757.7	35.123127
19.066668	41.76	19.29	42.933334	17.5	51.03	17.426666	38.126667	16.89	42.29	757.65	37.735283
19.0	41.433334	19.26	42.863335	17.5	50.59	17.426666	37.766666	16.89	42.156666	757.6	3.1107025
19.0	41.2	19.26	42.7	17.39	50.09	17.633333	37.59	16.89	41.9	757.45	8.465546
19.1	41.126667	19.29	42.56	17.39	49.76	18.066668	37.066666	16.89	41.7	757.3	12.858501
19.2	40.76	19.356667	42.433334	17.39	49.4	18.445	36.145	16.89	41.23	757.35	38.536854
19.39	40.53	19.29	42.0	17.39	49.09	18.823334	35.933334	17.0	41.126667	757.4	44.015953
19.39	40.7	19.29	42.0	17.39	49.0	18.89	36.733334	17.0	40.933334	757.35	6.931412
19.356667	40.79	19.29	42.0	17.29	48.9	18.79	37.193333	17.0	40.56	757.3	6.6114087
19.29	40.663334	19.29	42.06	17.29	48.79	18.6	36.23	17.0	40.126667	757.3	6.5708265
19.29	40.79	19.29	42.09	17.29	48.73	18.39	35.76	16.89	40.06	757.3	25.346975
19.26	40.76	19.2	41.966667	17.29	48.7	18.23	35.79	16.865	39.9975	757.3	5.945128
19.29	41.15	19.2	41.7	17.23	48.7	18.2	36.333332	16.79	39.966667	757.3	33.68561
19.39	41.73	19.29	41.863335	17.2	49.29	18.2	37.0	16.79	40.0	757.1	23.077593
19.463333	41.59	19.2	42.2	17.7	75.02333	18.463333	38.133335	16.73	40.163334	756.9	8.817535
19.533333	41.29	19.2	42.23	19.233334	87.06	18.39	38.02667	16.7	40.23	756.9	20.022488
19.6	41.56	19.2	42.73	18.166666	87.43	18.323334	37.863335	16.7	40.2	756.9	42.067585
19.6	41.5	19.26	43.466667	18.666666	89.52333	18.356667	38.0	16.666666	40.06	756.65	24.750082
19.6	42.0	20.35	46.545	19.323334	87.496666	18.29	37.863335	16.6	40.06	756.4	48.46044
19.6	42.066666	21.066668	45.79	19.133333	79.096664	18.2	37.76	16.6	40.0	756.15	15.624483
19.5	42.2	20.86	44.656666	18.73	72.3	18.2	38.463333	16.6	41.566666	755.9	42.754116
19.39	42.09	20.5	44.163334	18.5	69.7	18.1	39.22333	16.6	42.43	755.7	39.109104
19.29	42.09	20.323334	43.7	18.356667	67.996666	18.1	39.826668	16.666666	43.2	755.5	49.31558
19.2	42.06	20.2	43.5	18.2	67.06	18.1	40.26	16.666666	43.633335	755.1	40.606575
19.1	42.09	20.1	43.466667	18.1	66.36667	18.1	40.845	16.633333	44.2	754.7	22.129623
19.0	42.0	20.0	43.326668	17.89	65.62666	18.1	41.626667	16.7	45.126667	754.3	48.50811
19.0	42.09	19.89	43.2	17.79	64.763336	18.1	42.09	16.7	45.76	753.9	27.106522
18.89	42.2	19.823334	43.29	17.73	64.333336	18.1	42.433334	16.7	46.326668	753.4	13.464689
18.79	42.2	19.79	43.4	17.7	63.863335	18.1	42.4	16.7	46.663334	752.9	18.459473
18.76	42.23	19.79	43.2	17.633333	63.433334	18.1	42.466667	16.7	46.9	752.5	3.1901233
18.7	42.29	19.79	43.326668	17.566668	63.06	18.1	42.466667	16.7	47.126667	752.1	49.050903
18.666666	42.29	19.7	43.29	17.5	62.79	18.033333	42.36	16.7	47.466667	751.55	4.1119614
18.6	42.326668	19.7	43.2	17.445	62.45	18.0	42.326668	16.7	47.7	751.0	5.455048
18.533333	42.4	19.7	43.2	17.39	62.26	18.0	42.5	16.73	47.79	750.6	13.842492
18.5	42.5	19.79	43.29	17.356667	62.2	18.0	42.59	16.7	48.0	750.2	3.557701
18.39	42.5	19.79	43.29	17.29	62.0	18.0	42.56	16.73	48.163334	749.85	23.198118
18.39	42.59	19.79	43.4	17.29	61.933334	18.0	43.53	16.745	48.345	749.5	46.42416
18.39	43.966667	19.633333	43.126667	17.23	60.52667	17.89	42.363335	16.76	48.02667	749.2	21.010796
18.39	43.933334	19.5	43.0	17.2	59.36	17.823334	41.193333	16.7	46.963333	748.9	8.859727
18.39	43.59	19.39	42.826668	17.2	58.5	17.79	40.466667	16.7	46.03	749.2	28.213192
18.39	43.29	19.29	42.4	17.2	53.896667	17.7	39.86	16.7	45.933334	749.5	11.608057
18.533333	43.4	19.29	42.4	17.356667	50.896667	17.6	39.163334	16.7	45.5	749.1	41.583588
18.666666	43.49	19.23	42.566666	17.5	49.326668	17.533333	38.79	16.79	46.02667	748.7	7.366145
18.79	43.766666	19.32	43.145	17.323334	51.863335	17.5	38.59	16.89	46.4	748.8	25.35178
18.9175	43.05	20.596666	47.196667	17.2	52.826668	17.463333	38.363335	16.89	46.0	748.9	32.99105
19.166666	43.53	21.633333	47.623333	17.2	53.126667	17.39	38.126667	16.89	46.0	748.75	7.3922853
19.73	45.123333	21.73	44.726665	17.1	53.2	17.39	38.0	17.0	45.933334	748.6	47.718906
20.166666	44.463333	21.86	46.6	17.1	53.2	17.39	38.0	17.066668	46.02667	748.45	36.184536
20.823334	44.333332	22.29	45.53	17.1	53.2	17.426666	38.03	17.1	46.566666	748.3	0.55747545
21.166666	43.066666	22.166666	43.7	17.1	53.2	17.4175	37.95	17.2	47.26	748.05	17.870287
21.23	41.59667	21.856667	43.43	17.1	53.2	17.5	38.09	17.26	47.56	747.8	35.29295
21.356667	40.833332	21.6	42.73	17.05	53.29	17.5	38.09	17.2	47.193333	747.6	15.402622
21.5	40.433334	21.5	42.06	17.033333	53.326668	17.463333	38.09	17.2	46.156666	747.4	21.735882
21.6	40.06	21.39	41.53	17.1	53.5	17.39	38.0	17.1	45.363335	747.5	7.1583295
21.533333	39.933334	21.29	41.4	17.1	53.466667	17.39	37.826668	17.1	44.766666	747.6	4.26555
21.39	39.59	21.133333	41.2	17.1	53.29	17.39	37.59667	17.1	44.145	747.75	43.971664
21.463333	41.693333	21.666666	43.93	17.1	53.0	17.6	38.53	17.0	43.466667	747.9	18.937971
21.945	45.3	22.426666	45.26	17.1	53.333332	17.7	38.626667	17.0	43.126667	748.0	40.084385
22.1	42.363335	22.533333	43.766666	17.1	53.9	17.7	38.5	17.0	43.163334	748.1	24.108479
22.2	41.156666	22.26	42.833332	17.1	53.966667	17.7	38.4	16.926666	42.626667	748.3	14.69959
22.2	40.693333	22.1	42.06	17.1	53.826668	17.7	38.766666	16.89	42.163334	748.5	13.212453
22.463333	47.763332	22.0	42.53	17.1	54.03	17.73	38.566666	16.865	41.74	748.65	47.125267
22.79	44.833332	22.0	43.466667	17.2	55.0	17.7	37.566666	16.963333	42.863335	748.8	48.21585
22.7	42.89	22.0	43.5	18.66	83.0	18.86	42.726665	17.0	44.23	748.95	8.512179
22.7	42.633335	21.926666	43.4	19.13	68.66333	19.39	43.326668	16.963333	43.1	749.1	28.908096
22.79	41.79	21.89	43.09	19.39	58.696667	19.666666	42.566666	16.89	42.066666	749.3	3.247496
22.79	41.5	21.79	42.79	19.7	51.863335	19.23	40.133335	16.89	41.133335	749.5	0.096641734
23.2	40.163334	21.6	43.0	19.133333	54.423332	19.0	39.73	17.0	44.06333	749.55	46.92069
23.39	40.0	21.463333	43.0	18.89	55.626667	18.815	40.3975	17.1	45.52667	749.6	23.8094
23.6	39.79	21.39	43.163334	18.79	55.863335	18.7	40.79	17.1	45.826668	749.45	47.757336
23.666666	39.663334	21.2	43.06	18.745	55.79	18.6	41.266666	17.1	46.0	749.3	5.8860307
23.7	39.433334	21.2	43.29	18.7	55.7	18.6	41.863335	17.1	46.326668	749.25	21.79882
23.79	39.163334	21.2	43.29	18.6	55.433334	18.6	42.0	17.2	46.56	749.2	38.015663
23.7	39.03	21.2	43.29	18.6	55.29	18.5	42.163334	17.2	47.0	749.3	47.340893
23.6	39.03	21.2	43.466667	18.533333	55.09	18.5	42.4	17.2	47.29	749.4	9.488996
23.426666	39.09	21.2	43.4	18.5	55.0	18.5	42.4	17.2	47.4	749.75	6.705567
23.29	39.5	21.23	43.433334	18.5	54.826668	18.5	42.466667	17.23	47.53	750.1	14.647436
23.133333	39.433334	21.2	43.5	18.39	54.59	18.5	42.5	17.29	47.7	750.45	22.978771
22.926666	39.4	21.29	43.59	18.356667	54.5	18.5	42.76	17.29	47.7	750.8	42.312286
22.79	39.53	21.29	43.7	18.29	54.4	18.5	42.56	17.29	47.7	751.05	34.41376
22.6	39.5	21.29	43.59	18.29	54.26	18.463333	42.2	17.29	47.59	751.3	23.61171
22.39	39.4	21.29	43.53	18.2	54.09	18.39	42.2	17.323334	47.626667	751.55	42.477604
22.29	39.79	21.29	43.5	18.2	53.966667	18.39	42.326668	17.39	47.7	751.8	43.70748
22.166666	39.7	21.29	43.59	18.1	53.9	18.5	42.626667	17.39	47.7	752.05	36.38835
22.0	39.6175	21.29	43.663334	18.1	53.79	18.426666	42.966667	17.39	47.7	752.3	32.303364
21.89	40.296665	21.2	43.5	18.0	54.8	18.5	42.89	17.463333	47.4	752.55	31.895435
21.633333	36.666668	20.666666	38.393333	18.0	55.72333	18.39	42.163334	17.39	46.73	752.8	17.427517
21.0	33.56	19.663334	37.09	17.89	56.133335	18.29	41.366665	17.39	46.126667	753.0	46.40888
20.79	34.666668	20.1	37.656666	17.89	55.0	18.1	39.156666	17.29	44.9	753.2	47.862495
20.76	36.4	20.2	38.52667	17.856667	53.9	18.066668	38.193333	17.29	44.126667	753.45	1.4688582
20.89	37.36	20.2	38.963333	17.79	53.06	18.0	37.626667	17.29	43.72333	753.7	5.8598776
20.89	38.066666	20.323334	39.363335	17.79	52.826668	17.89	37.2	17.29	43.326668	754.0	16.843916
21.0	38.363335	20.39	39.7	17.73	52.59	17.89	37.0	17.26	42.863335	754.3	19.892181
20.963333	38.59	20.5	39.863335	17.73	52.5	17.89	36.863335	17.29	42.663334	754.5	16.437185
20.89	38.4	20.39	39.7	17.7	52.181667	17.79	36.79	17.29	42.4	754.7	49.798275
21.0	39.79	20.533333	40.0	17.735	51.922222	17.79	36.7	17.26	42.163334	754.85	36.635902
21.1	39.326668	20.6	40.09	17.735	51.72	17.79	36.59	17.29	42.03	755.0	0.5518035
21.29	38.995	20.5	40.29	17.7	51.57875	17.768824	36.5	17.323334	43.233334	755.0	19.12523
21.426666	38.79	20.6	40.2	18.331112	48.531666	17.79	36.5	17.566668	46.56	755.0	41.058117
21.5	39.02667	20.6	40.29	18.879444	46.125	17.77	36.4	17.65	46.245	755.15	6.641391
21.73	38.693333	20.6	40.23	19.225	44.541668	17.775	36.29	17.6	45.02667	755.3	45.36457
21.963333	38.29	20.856667	39.79	19.548334	43.398335	17.78	36.29	17.5	43.89	755.75	32.20536
22.2	38.09	21.033333	39.826668	19.87889	42.789444	17.76	36.4	17.5	43.133335	756.2	7.919798
22.323334	38.0	21.2	39.79	20.083334	42.293335	17.7	36.43889	17.463333	42.7	756.4	4.7195134
22.39	37.863335	21.2	39.59	20.144444	42.055	17.7	36.525	17.39	42.26	756.6	33.387383
22.39	37.79	21.2	39.59	20.2	41.6975	17.7	36.407143	17.39	41.826668	756.95	36.865273
22.39	37.79	21.29	39.7	20.29	41.59	17.7	36.466667	17.356667	41.59	757.3	32.333958
22.463333	39.956665	21.29	39.956665	20.39	41.576874	17.671429	36.471428	17.29	41.363335	757.65	20.7659
22.5	45.663334	21.39	42.83	20.39	43.6	17.64	36.44	17.29	41.2	758.0	48.116665
22.6	44.893333	21.39	43.72333	20.5	45.09	17.663334	37.863335	17.29	41.2	758.4	12.14783
22.6	41.756668	21.29	43.066666	20.7	52.663334	18.726667	41.463333	17.29	41.03	758.8	41.512283
22.76	40.73	21.23	42.29	20.7	52.993332	18.7	40.395	17.29	41.2	759.05	24.753204
23.033333	40.22333	21.29	42.09	20.89	46.893333	18.926666	39.833332	17.2	40.9	759.3	40.71259
23.2	39.53	21.29	41.95	20.89	45.03	19.066668	39.5	17.2	40.626667	759.65	37.491085
23.2	39.06	21.2	41.79	21.4	66.03	19.033333	38.826668	17.2	40.5	760.0	17.531279
23.26	39.193333	21.2	41.79	21.26	75.69	19.1	39.633335	17.356667	43.133335	760.3	5.332416
23.2	39.5	21.1	41.9	20.73	72.73333	19.0	40.23	17.6	45.5	760.6	26.65303
23.1	39.7	21.1	42.0	20.463333	65.86667	18.89	40.29	17.79	46.43	760.85	20.289524
23.0	40.0	21.0	41.9	20.29	60.593334	18.79	40.363335	17.89	47.06	761.1	31.332743
22.79	40.09	21.0	41.9	20.066668	58.033333	18.7	40.53	17.89	47.0	761.275	10.632267
22.7	40.29	20.89	42.0	20.0	56.3	18.7	40.966667	17.89	47.0	761.45	16.243258
22.6	40.29	20.89	42.09	19.79	54.656666	18.7	41.326668	17.89	47.0	761.625	31.74379
22.5	40.29	20.79	41.933334	19.666666	53.6	18.7	41.633335	17.89	47.09	761.8	42.875076
22.356667	40.2	20.7	41.79	19.6	52.933334	18.7	41.7	17.89	47.09	762.0	41.42672
22.2	40.09	20.7	41.9	19.5	52.363335	18.7	41.626667	17.89	47.2	762.2	4.890427
22.1	40.09	20.566668	41.7	19.39	51.826668	18.7	41.7	17.89	47.29	762.25	33.40253
21.963333	40.0	20.5	41.79	19.29	51.56	18.7	41.626667	17.89	47.26	762.3	46.640434
21.89	40.0	20.5	41.7	19.2	51.2225	18.7	41.73	17.89	47.29	762.45	11.231525
21.76	39.9	20.5	41.826668	19.2	51.03	18.7	41.79	17.89	47.29	762.6	34.255375
21.633333	39.826668	20.5	41.966667	19.1	50.9	18.666666	41.76	17.926666	47.29	762.45	42.156006
21.5	39.9	20.566668	42.0	19.0	50.7	18.6	41.7	17.89	47.29	762.3	28.38437
21.39	39.9	20.566668	42.2	19.0	50.59	18.6	41.79	17.89	47.29	762.35	29.40332
21.29	40.0	20.6	42.2	18.89	50.59	18.6	41.966667	17.89	47.29	762.4	18.589787
21.2	39.863335	20.666666	42.26	18.89	50.56	18.6	42.2	17.89	47.4	762.45	31.171785
21.2	40.22333	20.7	42.23	19.133333	47.56333	18.6	42.09	17.89	47.23	762.5	45.68923
21.5	40.7	20.79	42.0	19.463333	46.5	18.6	42.266666	17.89	47.0	762.65	33.570415
21.566668	42.52667	20.666666	42.266666	19.7	46.26	18.6	42.56	17.89	46.73	762.8	41.40375
21.745	40.995	20.7	42.09	19.89	45.39	18.6	42.53	17.89	46.23	763.05	20.998667
21.89	40.79	20.79	42.09	20.1	44.79	18.6	42.693333	17.79	45.76	763.3	14.908076
21.963333	41.1	20.79	42.2	20.2	44.7	18.7	43.23	17.856667	45.5	763.35	38.909065
22.033333	41.03	20.926666	42.5	20.2	44.59	18.823334	43.03	17.89	45.26	763.4	29.862024
22.166666	41.06	21.033333	42.53	20.29	44.56	19.066668	43.09	17.89	45.09	763.65	21.304905
22.166666	41.23	21.0	42.59	20.29	44.5	19.29	43.4	17.89	45.126667	763.9	3.9719846
22.1	41.29	21.1	42.626667	20.26	44.56	19.6	43.363335	18.0	44.8975	763.8	29.919771
22.0	39.22333	20.89	40.99	21.666666	79.793335	19.89	42.196667	18.0	44.463333	763.7	39.454723
21.963333	39.56	21.0	40.9	20.53	80.4	19.89	40.333332	18.0	43.663334	763.7	23.675156
21.89	39.59	20.926666	41.163334	20.2	71.39333	19.963333	39.93	18.1	44.2	763.7	37.54411
21.89	39.466667	21.0	41.29	19.89	64.333336	20.533333	40.02667	18.2	43.9	763.7	3.6623435
21.89	39.4	20.89	41.363335	19.7	59.56333	20.6	39.23	18.2	43.9	763.7	47.13524
21.76	39.06	20.79	41.4	19.533333	57.5	20.6	38.333332	18.1	43.52667	764.25	23.506432
21.7	38.79	20.79	41.29	19.39	55.796665	20.463333	37.22333	18.1	42.9	764.8	21.90787
21.6	38.5	20.76	41.4	19.29	54.5	20.39	37.03	18.1	42.9	764.6	7.328092
21.5	38.26	20.7	41.4	19.2	53.52667	20.2	36.5	18.0	42.22333	764.4	0.23832227
21.39	38.43	20.633333	41.156666	19.175	52.8975	20.0	36.5	17.926666	41.73	764.55	35.333076
21.29	38.5	20.6	40.833332	19.033333	52.433334	19.89	36.826668	17.89	41.363335	764.7	16.680275
21.566668	39.06	20.7	40.433334	18.952858	52.251427	19.79	37.009	17.89	41.0	764.9	2.579766
22.163334	42.4	20.86	41.72333	18.89	51.814445	19.716875	36.946877	17.79	40.59	765.1	37.5611
23.175	41.67	22.096666	45.56	18.89	52.235	19.594444	35.947777	17.79	40.4	765.0	14.884723
23.29	40.39	22.79	45.0	18.89	52.23	19.9175	38.1675	17.79	40.29	764.9	4.319769
23.29	39.663334	22.566668	43.89	18.856667	52.06	20.1	37.645	17.79	40.163334	765.0	27.1168
23.29	39.066666	22.39	43.03	18.823334	51.826668	20.1	37.0	17.79	40.03	765.1	10.261546
23.29	38.56	22.2	42.163334	18.79	51.59	20.033333	36.59	17.76	40.0	764.95	41.775898
23.2	38.29	22.0	41.826668	18.79	51.363335	19.89	36.663334	17.745	39.9	764.8	24.83426
23.066668	38.126667	21.79	41.656666	18.7	51.22333	19.856667	36.996666	17.7	39.826668	764.65	6.4282336
22.856667	38.79	21.6	41.8725	18.7	52.066666	19.856667	38.156666	17.7	40.463333	764.5	21.745031
22.73	39.193333	21.5	42.03	18.6	52.26	19.79	38.7	17.7	41.06	764.5	22.421373
22.5	39.363335	21.463333	42.2	18.6	52.79	19.7	38.966667	17.7	41.73	764.5	43.340427
22.323334	39.363335	21.39	42.29	18.6	53.0	19.7	39.4	17.7	42.363335	764.5	8.244557
22.2	39.5	21.39	42.4	18.533333	53.29	19.6	39.663334	17.79	43.0	764.5	43.795948
22.0	39.663334	21.39	42.4	18.5	53.626667	19.6	40.433334	17.79	43.53	764.65	41.014
21.89	39.73	21.39	42.59	18.5	53.79	19.6	40.5	17.79	43.966667	764.8	31.744741
21.76	39.79	21.39	42.53	18.39	53.826668	19.55	40.7	17.79	44.326668	764.65	37.666634
21.633333	39.826668	21.29	42.59	18.39	53.9	19.5	40.9	17.79	44.663334	764.5	45.36246
21.5	40.0	21.29	42.7	18.39	53.9	19.566668	41.09	17.79	44.933334	764.4	23.624395
21.426666	40.03	21.29	42.76	18.39	53.9	19.566668	41.0	17.79	45.2	764.3	31.021397
21.29	40.09	21.26	42.76	18.29	53.9	19.5	41.0	17.79	45.4	764.2	2.2819605
21.23	40.2	21.29	42.79	18.29	53.9	19.5	40.9	17.823334	45.566666	764.1	47.220512
21.1	40.29	21.2	42.7	18.29	53.9	19.426666	40.826668	17.79	45.7	764.1	31.262266
21.0	40.29	21.2	42.7	18.2	53.73	19.426666	41.126667	17.89	45.9	764.1	40.32709
21.0	40.4	21.2	42.626667	18.2	53.7	19.39	41.126667	17.856667	45.966667	764.2	1.721938
20.89	40.5	21.1	42.79	18.2	53.59	19.39	41.2	17.823334	45.963333	764.3	13.662762
20.79	40.72333	21.1	42.626667	18.2	53.59	19.39	41.2	17.865	46.0425	764.5	47.351025
